Date,FR0010567032 ISIN,FR0000120404 ISIN,FR0010762740 ISIN,FR0010493510 ISIN,FR0010979377 ISIN,FR0000053076 ISIN,BE0974269012 ISIN,FR0000044752 ISIN,FR0010340141 ISIN,FR0000044612 ISIN,FR0010641449 ISIN,FR0000031122 ISIN,FR0000120073 ISIN,FR0004180537 ISIN,FR0000130007 ISIN,FR0000062804 ISIN,FR0010220475 ISIN,FR0000053837 ISIN,FR0000039216 ISIN,FR0000071946 ISIN,FR0000034639 ISIN,NL0010273694 ISIN,FR0004125920 ISIN,LU0569974404 ISIN,FR0004037125 ISIN,LU0323134006 ISIN,FR0011027143 ISIN,FR0010313833 ISIN,FR0012185536 ISIN,FR0010772426 ISIN,FR0000076952 ISIN,FR0011980077 ISIN,GB00B19RTX44 ISIN,FR0000074148 ISIN,FR0010478248 ISIN,FR0000051732 ISIN,FR0004042083 ISIN,FR0000061780 ISIN,FR0000066052 ISIN,FR0000120628 ISIN,FR0011040500 ISIN,IT0004812258 ISIN,FR0000064123 ISIN,FR0010436170 ISIN,FR0000061657 ISIN,FR0000035164 ISIN,FR0000066961 ISIN,FR0000120966 ISIN,FR0010096479 ISIN,FR0011592104 ISIN,FR0000131104 ISIN,FR0010106039 ISIN,FR0000039299 ISIN,FR0000063935 ISIN,FR0000120107 ISIN,FR0004548873 ISIN,FR0000120503 ISIN,FR0013110053 ISIN,FR0000054421 ISIN,FR0006174348 ISIN,FR0000061137 ISIN,FR0000078958 ISIN,FR0000030611 ISIN,FR0010781377 ISIN,FR0000079659 ISIN,FR0000125338 ISIN,FR0000064156 ISIN,FR0000120172 ISIN,FR0010828137 ISIN,FR0000125585 ISIN,FR0010193052 ISIN,FR0000064446 ISIN,FR0000078339 ISIN,FR0000053324 ISIN,FR0000053506 ISIN,FR0010540997 ISIN,FR0000060501 ISIN,FR0000120164 ISIN,FR0000037871 ISIN,FR0010447086 ISIN,FR0000130403 ISIN,FR0000079477 ISIN,FR0000054322 ISIN,FR0005025004 ISIN,FR0000053399 ISIN,FR0000120222 ISIN,FR0010667147 ISIN,FR0000054629 ISIN,FR0011071570 ISIN,FR0004031763 ISIN,BE0160342011 ISIN,FR0000121634 ISIN,FR0010959684 ISIN,FR0004185023 ISIN,FR0007200100 ISIN,FR0011374479 ISIN,FR0000077828 ISIN,NL0010489522 ISIN,FR0010035816 ISIN,FR0004998318 ISIN,FR0004998326 ISIN,FR0000045072 ISIN,FR0000044323 ISIN,FR0000185506 ISIN,FR0010483768 ISIN,FR0000045528 ISIN,FR0000045213 ISIN,FR0000045304 ISIN,FR0000044364 ISIN,FR0010461053 ISIN,FR0000045551 ISIN,FR0000045239 ISIN,FR0000185514 ISIN,FR0000045346 ISIN,FR0000045544 ISIN,FR0000054066 ISIN,FR0011026749 ISIN,FR0000077885 ISIN,FR0000120644 ISIN,GB0033040113 ISIN,FR0000121725 ISIN,FR0000130650 ISIN,FR0012222149 ISIN,FR0010776658 ISIN,FR0010474130 ISIN,FR0000053381 ISIN,FR0000060840 ISIN,GB0002374006 ISIN,FR0010377127 ISIN,FR0000035784 ISIN,FR0000079824 ISIN,FR0010436584 ISIN,FR0000065260 ISIN,FR0013088606 ISIN,FR0000036287 ISIN,IT0005154635 ISIN,FR0000052920 ISIN,LU0881232630 ISIN,NL0000235190 ISIN,FR0005142999 ISIN,FR0010908533 ISIN,FR0010242511 ISIN,FR0000052755 ISIN,FR0010945733 ISIN,FR0000130452 ISIN,FR0000031023 ISIN,FR0000035719 ISIN,FR0012650166 ISIN,FR0011950732 ISIN,FR0012435121 ISIN,FR0004030708 ISIN,FR0010535849 ISIN,FR0010208488 ISIN,FR0000045122 ISIN,FR0010465534 ISIN,FR0000131757 ISIN,NL0009272137 ISIN,FR0000121667 ISIN,FR0000120669 ISIN,FR0005310463 ISIN,FR0000035743 ISIN,FR0004254035 ISIN,FR0000061475 ISIN,FR0010844001 ISIN,FR0000121121 ISIN,FR0011035187 ISIN,FR0010540740 ISIN,FR0000054678 ISIN,FR0012413771 ISIN,FR0000038259 ISIN,FR0010157115 ISIN,FR0010490920 ISIN,FR0000044745 ISIN,FR0000064164 ISIN,FR0000039026 ISIN,FR0010627760 ISIN,FR0000053142 ISIN,FR0004034593 ISIN,FR0000121147 ISIN,FR0000063034 ISIN,FR0000031973 ISIN,FR0010071530 ISIN,FR0000062101 ISIN,FR0000064784 ISIN,FR0000061418 ISIN,FR0000060535 ISIN,FR0000062341 ISIN,FR0000037947 ISIN,FR0010480517 ISIN,FR0000051302 ISIN,FR0000060824 ISIN,FR0006321998 ISIN,FR0000066797 ISIN,FR0000035123 ISIN,FR0010487272 ISIN,FR0004076891 ISIN,FR0000065930 ISIN,FR0000038499 ISIN,FR0011277391 ISIN,FR0010823724 ISIN,FR0004260479 ISIN,FR0004187367 ISIN,FR0000121857 ISIN,FR0011284991 ISIN,FR0000053415 ISIN,FR0011100759 ISIN,FR0000077232 ISIN,FR0000079600 ISIN,FR0000124414 ISIN,FR0010342329 ISIN,FR0000053035 ISIN,FR0000079634 ISIN,FR0012336675 ISIN,NL0000400653 ISIN,FR0000044471 ISIN,FR0000057945 ISIN,FR0000033888 ISIN,FR0004038099 ISIN,IT0001210050 ISIN,FR0010108688 ISIN,FR0011208693 ISIN,FR0000038036 ISIN,FR0000064180 ISIN,BE0948833760 ISIN,FR0005717626 ISIN,FR0000076960 ISIN,FR0000036675 ISIN,FR0004010338 ISIN,FR0010214064 ISIN,FR0000121709 ISIN,FR0010490961 ISIN,FR0011726835 ISIN,FR0000066722 ISIN,FR0004035061 ISIN,FR0000121881 ISIN,FR0000052292 ISIN,FR0010343186 ISIN,FR0012821890 ISIN,FR0000054231 ISIN,FR0000077562 ISIN,FR0010396309 ISIN,FR0010446765 ISIN,FR0012336691 ISIN,FR0006226791 ISIN,FR0000053738 ISIN,GB0005405286 ISIN,FR0004052561 ISIN,FR0000064735 ISIN,FR0005843125 ISIN
15/04/2016,33,800,10,1,6,1,9386,#N/A N/A,20,#N/A N/A,15031,3800,4,22,8055,#N/A N/A,329,#N/A N/A,1,42,2225,1,25,70,2000,453640,275,20,100,1300,19,50,#N/A N/A,63,695,100,#N/A N/A,#N/A N/A,1000,40633,#N/A N/A,#N/A N/A,#N/A N/A,1,10,152,#N/A N/A,10,10,30,56,383,2130,320,50,150,60,450,#N/A N/A,75,#N/A N/A,#N/A N/A,200,8,174,100,15,733,5,52,#N/A N/A,6844,#N/A N/A,100,8,#N/A N/A,#N/A N/A,#N/A N/A,5,145,275,230,#N/A N/A,#N/A N/A,203,80,500,251,1,10,1,15,10,26,100,300,2,80,50,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,821,50,542,60,10,70,4,312,#N/A N/A,125,#N/A N/A,3626,#N/A N/A,#N/A N/A,#N/A N/A,1750,17,27115,1012,#N/A N/A,49,19,131496,20,5500,1820,3000,100,200,#N/A N/A,80,200,580,600,1,132000,12111,64,#N/A N/A,250,#N/A N/A,388,50,12,#N/A N/A,100,50,#N/A N/A,11,1,1,105,3,5,200,110,154,151,8,#N/A N/A,100,#N/A N/A,117,1,503,165,#N/A N/A,100,1,1,225,475,1020,217,500,3,8,59,10,#N/A N/A,1,#N/A N/A,88500,3000,50,442,100,500,66,#N/A N/A,49,180,#N/A N/A,127890,1,#N/A N/A,#N/A N/A,280,34,3401,1,#N/A N/A,1,1,1,#N/A N/A,1,1,1,100,#N/A N/A,#N/A N/A,#N/A N/A,5,1,730,1300,#N/A N/A,140,2,133,126,#N/A N/A,12953,#N/A N/A,159750,7,1,10,102992,5309,1,42
14/04/2016,33,800,10,20162,6,1,9386,#N/A N/A,20,#N/A N/A,1100,3800,1322,11,1600,#N/A N/A,2220,#N/A N/A,11,42,2225,1,25,699,2000,482480,275,20,115,11999,19,50,#N/A N/A,63,695,130,#N/A N/A,#N/A N/A,1000,63305,#N/A N/A,#N/A N/A,#N/A N/A,1,10,152,#N/A N/A,20,10,30,25,383,2130,320,50,150,1000,450,#N/A N/A,500,#N/A N/A,#N/A N/A,200,201,174,100,15,1696,5,52,#N/A N/A,4148,#N/A N/A,100,8,#N/A N/A,#N/A N/A,#N/A N/A,5,418,15,230,#N/A N/A,#N/A N/A,207,1000,500,2154,271,200,543,2,120,26,30,300,2,80,50,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,4079,50,1931,60,10,70,4,312,#N/A N/A,125,#N/A N/A,1349,#N/A N/A,#N/A N/A,#N/A N/A,1750,10,19954,150,#N/A N/A,49,19,207810,20,5500,2200,3000,100,200,#N/A N/A,143,200,580,400,97,132000,4225,64,#N/A N/A,250,#N/A N/A,60,146,12,#N/A N/A,100,50,#N/A N/A,11,1,2487,105,3,6,200,110,154,447,8,#N/A N/A,100,#N/A N/A,117,1,503,165,#N/A N/A,100,1,1,250,475,1020,217,500,3,8,55,10,#N/A N/A,1,#N/A N/A,282340,3000,50,442,100,125,66,#N/A N/A,49,200,#N/A N/A,130395,108,#N/A N/A,#N/A N/A,222,34,3401,164,#N/A N/A,51,1,550,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,5,1,730,1300,#N/A N/A,140,18,133,126,#N/A N/A,10818,#N/A N/A,123500,7,1,10,180273,5309,1,42
13/04/2016,49,10,10,1000,6,1,9386,#N/A N/A,20,#N/A N/A,46969,2500,746,11,200,#N/A N/A,937,#N/A N/A,11,42,290,121,25,40,2000,610465,275,20,115,6500,19,50,#N/A N/A,63,695,20,#N/A N/A,#N/A N/A,1000,62493,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,20,10,30,1616,383,2130,320,25,150,500,450,#N/A N/A,500,#N/A N/A,#N/A N/A,200,5,174,1,15,4585,5,52,#N/A N/A,6142,#N/A N/A,100,8,#N/A N/A,#N/A N/A,#N/A N/A,5,418,15,230,#N/A N/A,#N/A N/A,442,1000,500,4101,41,200,838,2,120,26,30,300,2,80,829,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,36,50,1576,60,10,8,4,312,#N/A N/A,125,#N/A N/A,3295,#N/A N/A,#N/A N/A,#N/A N/A,1750,16,58471,150,#N/A N/A,49,19,134384,20,200,4490,3000,100,200,#N/A N/A,595,200,580,400,356,132000,11315,64,#N/A N/A,250,#N/A N/A,4958,146,12,#N/A N/A,100,50,#N/A N/A,11,1,1900,105,3,6,200,110,154,219,8,#N/A N/A,100,#N/A N/A,117,1,503,1,#N/A N/A,100,1,1,142,475,1020,217,500,3,8,180,10,#N/A N/A,1,#N/A N/A,9490,3000,50,442,100,125,66,#N/A N/A,49,200,#N/A N/A,223146,460,#N/A N/A,#N/A N/A,68,34,3401,110,#N/A N/A,138,1,258,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,13,1,730,1300,#N/A N/A,140,41,133,126,#N/A N/A,35691,#N/A N/A,276223,7,1,10,208982,5309,1,42
12/04/2016,49,51,10,24700,6,1,10000,#N/A N/A,20,#N/A N/A,20614,7045,856,11,1018,#N/A N/A,250,#N/A N/A,41,42,2082,1,25,20,2000,346819,275,110,47,6500,19,50,#N/A N/A,63,695,20,#N/A N/A,#N/A N/A,1000,63272,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,20,10,30,2758,1,2130,320,25,100,100,450,#N/A N/A,50,#N/A N/A,#N/A N/A,373,5,174,650,15,590,5,10,#N/A N/A,176,#N/A N/A,100,70,#N/A N/A,#N/A N/A,#N/A N/A,5,100,15,230,#N/A N/A,#N/A N/A,181,1788,500,2106,109,200,124,2,120,26,30,300,2,80,829,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,601,50,432,60,10,300,4,312,#N/A N/A,125,#N/A N/A,5179,#N/A N/A,#N/A N/A,#N/A N/A,1750,11,45543,150,#N/A N/A,49,19,179583,20,200,2310,3000,79,200,#N/A N/A,1000,800,580,400,924,132000,6980,64,#N/A N/A,250,#N/A N/A,5603,30,12,#N/A N/A,40,50,#N/A N/A,11,1,1900,105,3,6,200,110,60,160,8,#N/A N/A,100,#N/A N/A,117,1,503,1,#N/A N/A,100,1,1,142,475,1020,217,500,3,8,14,150,#N/A N/A,1,#N/A N/A,863,3000,50,442,100,125,66,#N/A N/A,49,200,#N/A N/A,137114,63,#N/A N/A,#N/A N/A,1661,34,3401,40,#N/A N/A,430,1,1,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,13,1,730,1300,#N/A N/A,30,73,133,126,#N/A N/A,3963,#N/A N/A,94778,7,1,10,263157,5309,1,42
11/04/2016,150,20,10,103800,6,1,1,#N/A N/A,20,#N/A N/A,45950,7045,1744,11,3410,#N/A N/A,400,#N/A N/A,21,42,2082,1,25,20,2000,227551,275,110,47,5999,3,50,#N/A N/A,63,695,200,#N/A N/A,#N/A N/A,1000,50311,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,20,10,30,820,360,2130,320,30,150,1040,450,#N/A N/A,50,#N/A N/A,#N/A N/A,1600,5,1,11,15,930,5,29,#N/A N/A,6798,#N/A N/A,100,70,#N/A N/A,#N/A N/A,#N/A N/A,5,200,30,230,#N/A N/A,#N/A N/A,398,1788,500,13981,1,200,110,2,120,26,30,300,2,290,829,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,3026,50,645,60,10,15,4,312,#N/A N/A,125,#N/A N/A,8330,#N/A N/A,#N/A N/A,#N/A N/A,1750,17,108654,150,#N/A N/A,49,19,156056,20,200,800,3000,79,200,#N/A N/A,1000,800,580,400,1391,132000,13265,64,#N/A N/A,250,#N/A N/A,498,30,12,#N/A N/A,40,50,#N/A N/A,11,1,1900,105,3,67,2916,110,60,314,8,#N/A N/A,100,#N/A N/A,117,30,503,1,#N/A N/A,100,1,1,142,475,1020,217,500,3,8,85,250,#N/A N/A,1,#N/A N/A,863,3000,50,442,100,125,66,#N/A N/A,49,200,#N/A N/A,253035,306,#N/A N/A,#N/A N/A,2040,34,7800,16,#N/A N/A,61,1,2,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,35,1,730,1300,#N/A N/A,30,2,133,126,#N/A N/A,5766,#N/A N/A,1987574,7,1,10,54197,5309,1,42
10/04/2016,150,20,10,103800,6,237,1,#N/A N/A,20,#N/A N/A,74424,7045,841,275,440,#N/A N/A,935,#N/A N/A,1,42,450,1,25,34,2000,141533,275,110,47,1,3,50,#N/A N/A,63,695,200,#N/A N/A,#N/A N/A,1000,62586,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,20,10,30,129,360,100,130,25,50,120,450,#N/A N/A,50,#N/A N/A,#N/A N/A,1600,5,1,11,15,260,5,29,#N/A N/A,2693,#N/A N/A,100,70,#N/A N/A,#N/A N/A,#N/A N/A,5,200,48,230,#N/A N/A,#N/A N/A,1474,175,500,45712,1,200,1196,2,120,26,30,300,2,100,829,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,529,50,1185,60,10,15,4,312,#N/A N/A,125,#N/A N/A,1545,#N/A N/A,#N/A N/A,#N/A N/A,1750,10,38450,69,#N/A N/A,49,19,131605,20,200,1350,3000,79,200,#N/A N/A,301,100,25,925,3872,132000,4250,64,#N/A N/A,250,#N/A N/A,244,30,12,#N/A N/A,40,2000,#N/A N/A,11,1,1001,105,3,67,2916,110,60,17,8,#N/A N/A,100,#N/A N/A,50,30,185,1350,#N/A N/A,100,1,21,207,475,1020,217,1070,3,8,5,250,#N/A N/A,1,#N/A N/A,80,3000,50,442,100,125,66,#N/A N/A,49,200,#N/A N/A,184681,244,#N/A N/A,#N/A N/A,910,34,1428,66,#N/A N/A,1,25000,1,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,35,1,730,1300,#N/A N/A,30,104,133,126,#N/A N/A,7748,#N/A N/A,2180266,7,1,10,197995,5309,1,42
09/04/2016,150,20,10,103800,6,237,1,#N/A N/A,20,#N/A N/A,74424,7045,841,275,440,#N/A N/A,935,#N/A N/A,1,42,450,1,25,34,2000,141533,275,110,47,1,3,50,#N/A N/A,63,695,200,#N/A N/A,#N/A N/A,1000,62586,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,20,10,30,129,360,100,130,25,50,120,450,#N/A N/A,50,#N/A N/A,#N/A N/A,1600,5,1,11,15,260,5,29,#N/A N/A,2693,#N/A N/A,100,70,#N/A N/A,#N/A N/A,#N/A N/A,5,200,48,230,#N/A N/A,#N/A N/A,1474,175,500,45712,1,200,1196,2,120,26,30,300,2,100,829,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,529,50,1185,60,10,15,4,312,#N/A N/A,125,#N/A N/A,1545,#N/A N/A,#N/A N/A,#N/A N/A,1750,10,38450,69,#N/A N/A,49,19,131605,20,200,1350,3000,79,200,#N/A N/A,301,100,25,925,3872,132000,4250,64,#N/A N/A,250,#N/A N/A,244,30,12,#N/A N/A,40,2000,#N/A N/A,11,1,1001,105,3,67,2916,110,60,17,8,#N/A N/A,100,#N/A N/A,50,30,185,1350,#N/A N/A,100,1,21,207,475,1020,217,1070,3,8,5,250,#N/A N/A,1,#N/A N/A,80,3000,50,442,100,125,66,#N/A N/A,49,200,#N/A N/A,184681,244,#N/A N/A,#N/A N/A,910,34,1428,66,#N/A N/A,1,25000,1,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,35,1,730,1300,#N/A N/A,30,104,133,126,#N/A N/A,7748,#N/A N/A,2180266,7,1,10,197995,5309,1,42
08/04/2016,150,20,10,103800,6,237,1,#N/A N/A,20,#N/A N/A,74424,7045,841,275,440,#N/A N/A,935,#N/A N/A,1,42,450,1,25,34,2000,141533,275,110,47,1,3,50,#N/A N/A,63,695,200,#N/A N/A,#N/A N/A,1000,62586,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,20,10,30,129,360,100,130,25,50,120,450,#N/A N/A,50,#N/A N/A,#N/A N/A,1600,5,1,11,15,260,5,29,#N/A N/A,2693,#N/A N/A,100,70,#N/A N/A,#N/A N/A,#N/A N/A,5,200,48,230,#N/A N/A,#N/A N/A,1474,175,500,45712,1,200,1196,2,120,26,30,300,2,100,829,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,529,50,1185,60,10,15,4,312,#N/A N/A,125,#N/A N/A,1545,#N/A N/A,#N/A N/A,#N/A N/A,1750,10,38450,69,#N/A N/A,49,19,131605,20,200,1350,3000,79,200,#N/A N/A,301,100,25,925,3872,132000,4250,64,#N/A N/A,250,#N/A N/A,244,30,12,#N/A N/A,40,2000,#N/A N/A,11,1,1001,105,3,67,2916,110,60,17,8,#N/A N/A,100,#N/A N/A,50,30,185,1350,#N/A N/A,100,1,21,207,475,1020,217,1070,3,8,5,250,#N/A N/A,1,#N/A N/A,80,3000,50,442,100,125,66,#N/A N/A,49,200,#N/A N/A,184681,244,#N/A N/A,#N/A N/A,910,34,1428,66,#N/A N/A,1,25000,1,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,35,1,730,1300,#N/A N/A,30,104,133,126,#N/A N/A,7748,#N/A N/A,2180266,7,1,10,197995,5309,1,42
07/04/2016,150,20,10,103800,6,1106,1,#N/A N/A,20,#N/A N/A,330923,4300,1040,22,6614,#N/A N/A,935,#N/A N/A,1,42,339,1,25,13,2000,211028,275,110,47,4000,3,50,#N/A N/A,63,695,200,#N/A N/A,#N/A N/A,1000,83300,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,20,10,30,1340,50,100,130,25,50,100,450,#N/A N/A,1200,#N/A N/A,#N/A N/A,135,5,1,580,15,1550,5,29,#N/A N/A,2945,#N/A N/A,100,70,#N/A N/A,#N/A N/A,#N/A N/A,5,200,48,230,#N/A N/A,#N/A N/A,613,175,500,8785,1,200,704,2,120,26,30,300,2,100,829,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,354,50,954,60,10,100,4,312,#N/A N/A,125,#N/A N/A,4346,#N/A N/A,#N/A N/A,#N/A N/A,1750,16,16438,69,#N/A N/A,49,19,329906,20,200,2680,3000,79,200,#N/A N/A,301,100,500,925,111,132000,4267,64,#N/A N/A,250,#N/A N/A,275,30,12,#N/A N/A,40,2000,#N/A N/A,11,1,2827,105,3,33,2916,110,60,2,8,#N/A N/A,100,#N/A N/A,50,30,185,1350,#N/A N/A,100,1,1,207,475,1020,217,416,3,8,5,250,#N/A N/A,1,#N/A N/A,80,3000,50,98,100,125,66,#N/A N/A,49,200,#N/A N/A,171508,267,#N/A N/A,#N/A N/A,862,34,1428,120,#N/A N/A,2,25000,241,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,50,464,730,1300,#N/A N/A,30,100,133,126,#N/A N/A,17169,#N/A N/A,272686,7,1,10,79716,5309,1,131
06/04/2016,150,20,10,103600,6,1,1,#N/A N/A,20,#N/A N/A,1484,4300,181,22,9075,#N/A N/A,1,#N/A N/A,1,42,665,1,25,38,2000,225017,50,110,47,4000,1,50,#N/A N/A,63,695,200,#N/A N/A,#N/A N/A,1000,56131,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,20,10,30,2501,50,100,130,25,200,100,450,#N/A N/A,1200,#N/A N/A,#N/A N/A,6,5,1,38,15,3265,5,29,#N/A N/A,6527,#N/A N/A,100,750,#N/A N/A,#N/A N/A,#N/A N/A,5,200,100,230,#N/A N/A,#N/A N/A,655,175,500,10933,26,200,10,2,120,26,30,300,2,300,829,45,1,1500,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,1,50,100,60,10,48,4,312,#N/A N/A,125,#N/A N/A,4498,#N/A N/A,#N/A N/A,#N/A N/A,1750,59,10807,69,#N/A N/A,49,19,146774,6,200,2100,3000,79,200,#N/A N/A,549,100,500,625,322,132000,3185,84,#N/A N/A,250,#N/A N/A,295,30,12,#N/A N/A,40,2000,#N/A N/A,11,1,2827,105,3,100,2916,110,60,156,8,#N/A N/A,100,#N/A N/A,50,30,185,1350,#N/A N/A,100,1,31,207,475,870,217,416,3,8,5,100,#N/A N/A,16,#N/A N/A,40340,1870,50,98,100,125,66,#N/A N/A,49,1000,#N/A N/A,126329,21,#N/A N/A,#N/A N/A,300,34,1428,115,#N/A N/A,1,7000,290,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,50,464,730,1300,#N/A N/A,30,19,133,126,#N/A N/A,12592,#N/A N/A,1387528,7,1,10,95658,5309,1,131
05/04/2016,150,1671,10,25500,6,69,1,#N/A N/A,20,#N/A N/A,4431,3500,107,132,9075,#N/A N/A,325,#N/A N/A,1,42,40,1,25,38,2000,245668,50,110,47,1700,1,50,#N/A N/A,63,695,200,#N/A N/A,#N/A N/A,1000,29540,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,80,10,30,488,50,100,130,300,200,100,450,#N/A N/A,1200,#N/A N/A,#N/A N/A,6,5,1,111,15,2779,5,29,#N/A N/A,2543,#N/A N/A,100,750,#N/A N/A,#N/A N/A,#N/A N/A,5,350,100,230,#N/A N/A,#N/A N/A,57,175,500,16177,351,200,450,2,120,26,30,300,2,400,829,45,1,200,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,801,50,1246,60,10,48,4,312,#N/A N/A,125,#N/A N/A,5974,#N/A N/A,#N/A N/A,#N/A N/A,1750,10,29603,69,#N/A N/A,49,19,200603,6,200,3120,3000,79,200,#N/A N/A,112,100,500,625,131,132000,15696,84,#N/A N/A,250,#N/A N/A,204,25,12,#N/A N/A,40,1000,#N/A N/A,11,1,6,105,3,100,405,110,60,156,8,#N/A N/A,100,#N/A N/A,50,30,185,1350,#N/A N/A,100,1,1,207,475,23604,217,416,3,8,6,200,#N/A N/A,16,#N/A N/A,52240,1673,55,98,100,125,66,#N/A N/A,49,1000,#N/A N/A,162859,236,#N/A N/A,#N/A N/A,410,430,1428,580,#N/A N/A,112,7000,1,#N/A N/A,1,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,50,1,730,1300,#N/A N/A,30,205,133,126,#N/A N/A,6687,#N/A N/A,10400,7,1,10,102678,5309,1,131
04/04/2016,150,800,10,49000,6,1,1,#N/A N/A,46,#N/A N/A,8130,1500,239,132,1225,#N/A N/A,150,#N/A N/A,1,42,500,5001,25,38,2000,175766,50,1,47,1500,5,50,#N/A N/A,63,695,200,#N/A N/A,#N/A N/A,1000,10082,#N/A N/A,#N/A N/A,#N/A N/A,1,10,256,#N/A N/A,80,10,30,638,1,100,130,300,200,968,450,#N/A N/A,1200,#N/A N/A,#N/A N/A,1594,3,1,4,15,400,5,250,#N/A N/A,3412,#N/A N/A,20,750,#N/A N/A,#N/A N/A,#N/A N/A,5,350,33,230,#N/A N/A,#N/A N/A,634,175,500,12831,1,200,236,2,4,26,30,300,2,100,829,45,1,830,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3405,910,50,590,60,10,48,4,3380,#N/A N/A,125,#N/A N/A,8305,#N/A N/A,#N/A N/A,#N/A N/A,1750,19,15496,69,#N/A N/A,49,19,115190,6,200,180,3000,79,200,#N/A N/A,112,100,500,625,2576,132000,3631,84,#N/A N/A,400,#N/A N/A,1253,200,12,#N/A N/A,40,1000,#N/A N/A,11,1,6,105,3,100,405,110,60,30,8,#N/A N/A,100,#N/A N/A,100,30,185,1350,#N/A N/A,100,1,1,217,475,23604,217,500,3,8,306,200,#N/A N/A,16,#N/A N/A,41070,1673,55,98,100,125,66,#N/A N/A,49,1000,#N/A N/A,183128,141,#N/A N/A,#N/A N/A,334,430,1428,35,#N/A N/A,40,7000,1,#N/A N/A,7,1,6,100,#N/A N/A,#N/A N/A,#N/A N/A,50,1,730,1300,#N/A N/A,30,57,133,126,#N/A N/A,3043,#N/A N/A,24476,7,1,10,54142,5309,1,131
