Date,FR0005854700 ISIN,FR0010929125 ISIN,FR0000079691 ISIN,FR0000062184 ISIN,FR0000066680 ISIN,FR0004035913 ISIN,FR0010086371 ISIN,FR0000120859 ISIN,FR0013060100 ISIN,FR0000065773 ISIN,FR0011158823 ISIN,FR0010688465 ISIN,FR0000125346 ISIN,FR0000064297 ISIN,FR0000060451 ISIN,FR0000124232 ISIN,FR0012880482 ISIN,FR0000064958 ISIN,FR0010082305 ISIN,FR0000073298 ISIN,FR0004060671 ISIN,FR0000072597 ISIN,FR0011442235 ISIN,FR0000077919 ISIN,FR0004007813 ISIN,FR0000121485 ISIN,FR0004029411 ISIN,FR0000185621 ISIN,FR0000074692 ISIN,FR0010386334 ISIN,FR0004152700 ISIN,FR0000120321 ISIN,FR0000035263 ISIN,FR0000130213 ISIN,FR0000053829 ISIN,FR0000072399 ISIN,FR0010921163 ISIN,FR0000034779 ISIN,FR0010307819 ISIN,FR0004165801 ISIN,FR0010515742 ISIN,FR0000076481 ISIN,BE6201089735 ISIN,FR0000033599 ISIN,FR0000050353 ISIN,FR0004155208 ISIN,FR0000121352 ISIN,FR0000044943 ISIN,FR0006205019 ISIN,FR0011884378 ISIN,IT0005072035 ISIN,FR0000121014 ISIN,FR0010778050 ISIN,FR0000053225 ISIN,FR0010827741 ISIN,IE00BJYS1G50 ISIN,FR0013153541 ISIN,FR0000030074 ISIN,FR0000064404 ISIN,FR0000039620 ISIN,FR0010492181 ISIN,FR0011217710 ISIN,FR0004078186 ISIN,BE6252013725 ISIN,FR0010204453 ISIN,FR0000053027 ISIN,FR0000121261 ISIN,FR0010304402 ISIN,FR0010976746 ISIN,FR0010554113 ISIN,FR0000076986 ISIN,FR0010882886 ISIN,FR0005057635 ISIN,FR0010981548 ISIN,FR0010518936 ISIN,FR0000037970 ISIN,FR0011341205 ISIN,FR0000061376 ISIN,FR0000120685 ISIN,FR0004157543 ISIN,FR0011636083 ISIN,FR0000120560 ISIN,FR0004154060 ISIN,FR0010358507 ISIN,FR0000044448 ISIN,FR0010112524 ISIN,FR0010500363 ISIN,FI0009000681 ISIN,FR0011421817 ISIN,FR0010978924 ISIN,FR0004155174 ISIN,FR0000185464 ISIN,FR0000064529 ISIN,FR0004065639 ISIN,FR0011594233 ISIN,FR0010231860 ISIN,FR0000062234 ISIN,FR0000052680 ISIN,FR0010176115 ISIN,FR0010428771 ISIN,FR0004174712 ISIN,FR0010312181 ISIN,FR0000133308 ISIN,FR0010160564 ISIN,FR0010609206 ISIN,FR0000184798 ISIN,FR0000077992 ISIN,FR0000052896 ISIN,FR0006823092 ISIN,FR0012146629 ISIN,FR0000038465 ISIN,FR0000120693 ISIN,FR0000121501 ISIN,FR0000057895 ISIN,FR0011065242 ISIN,FR0000185480 ISIN,FR0000073041 ISIN,FR0000061608 ISIN,FR0010357145 ISIN,FR0000030769 ISIN,FR0000124570 ISIN,FR0012735355 ISIN,FR0000064644 ISIN,GB00B2R1Q018 ISIN,FR0000130577 ISIN,FR0010211615 ISIN,FR0000050320 ISIN,FR0000060618 ISIN,FR0010038570 ISIN,FR0012395457 ISIN,FR0000120388 ISIN,FR0000130395 ISIN,FR0000131906 ISIN,FR0010451203 ISIN,FR0000045601 ISIN,FR0000031684 ISIN,FR0000035750 ISIN,FR0000121253 ISIN,FR0000073272 ISIN,FR0011233261 ISIN,FR0000125007 ISIN,FR0000124356 ISIN,FR0000060071 ISIN,FR0000120578 ISIN,FR0010776617 ISIN,FR0013154002 ISIN,FR0010972091 ISIN,FR0000121972 ISIN,FR0010411983 ISIN,FR0000052839 ISIN,FR0000071755 ISIN,FR0011352590 ISIN,FR0000073728 ISIN,FR0000060790 ISIN,FR0010679365 ISIN,FR0010518605 ISIN,FR0004038818 ISIN,FR0000061582 ISIN,FR0000036857 ISIN,FR0011131788 ISIN,FR0004016699 ISIN,FR0010209809 ISIN,FR0000130809 ISIN,FR0006563904 ISIN,FR0000121220 ISIN,FR0000072563 ISIN,FR0000078321 ISIN,FR0000038804 ISIN,FR0000030140 ISIN,FR0010480533 ISIN,BE0003470755 ISIN,FR0000120495 ISIN,FR0000050809 ISIN,FR0000054371 ISIN,FR0012757854 ISIN,FR0000131732 ISIN,FR0010213215 ISIN,FR0000054199 ISIN,GB00BZ21RF93 ISIN,FR0000064271 ISIN,NL0000226223 ISIN,FR0000063976 ISIN,FR0010613471 ISIN,FR0004180578 ISIN,FR0000032658 ISIN,FR0000063307 ISIN,FR0000033466 ISIN,FR0010918292 ISIN,FR0000131708 ISIN,FR0000065450 ISIN,FR0000185795 ISIN,FR0000184806 ISIN,FR0000051807 ISIN,FR0011076595 ISIN,FR0000054900 ISIN,FR0000121329 ISIN,FR0007261425 ISIN,FR0004037182 ISIN,FR0000064388 ISIN,FR0000120271 ISIN,FR0011040690 ISIN,FR0000031866 ISIN,FR0000051567 ISIN,FR0005175080 ISIN,FR0010397901 ISIN,FR0000031106 ISIN,FR0010500793 ISIN,FR0010383877 ISIN,FR0011068766 ISIN,FR0010654087 ISIN,FR0000054470 ISIN,FR0000079980 ISIN,FR0011776889 ISIN,FR0010949388 ISIN,FR0000054215 ISIN,FR0000034548 ISIN,FR0005783503 ISIN,FR0000074197 ISIN,FR0012709160 ISIN,FR0012060036 ISIN,FR0013176526 ISIN,FR0000120354 ISIN,FR0000124141 ISIN,FR0004155240 ISIN,FR0000062465 ISIN,FR0006174496 ISIN,FR0000077158 ISIN,FR0010326090 ISIN,FR0000031775 ISIN,FR0000050049 ISIN,FR0000052516 ISIN,FR0000125486 ISIN,FR0010033480 ISIN,FR0000065765 ISIN,FR0000127771 ISIN,FR0010302224 ISIN,DK0060129575 ISIN,FR0000062796 ISIN,FR0013079092 ISIN,FR0010688440 ISIN,FR0000121204 ISIN,FR0010768770 ISIN,FR0011981968 ISIN,FR0000184822 ISIN,FR0000052870 ISIN,FR0000125684 ISIN
23/04/2016,3,100.15,0.45,26.18,1.446,190.26,1.06,64.519,12,6.39,2.7,0.71,95.623,5.5,261,13.79,7.8,3.27,39.505,22.72,0.25,10.802,0.36,38.89,33.23,151.915,2.25,8.95,4.95,28.026,3.95,163.95,#N/A N/A,23.373,#N/A N/A,39.5,2,#N/A N/A,50.48,#N/A N/A,2.44,6.17,4.26,4.144,24.883,5.5,36.64,0.62,11.3,2.32,1.35,149.107,30,16.675,7,15.503,#N/A N/A,250,6.9,14.13,6.49,5.8805,1.25,10,1.18,#N/A N/A,95.77,22.7,4.8,0.45,4696,0.24,60,5.59,5.88,87.08,17.549,8.91,4.868,2.8,1.6,20.27,2.173,0.9,42.42,44.235,0.36,5.399,0.33,1.45,13.5,1.9,#N/A N/A,9,28.326,1.25,840.27,1,10.5,2.421,7,1.97,14.92,#N/A N/A,3.11,72.51,1.63,92,8.75,0.4,3.83,96.716,13.871,0.33,59.79,0.47,34.77,7.028,0.27,440,28.885,6.09,1295,1.5,64.98,16,#N/A N/A,16.73,140,4.48,2.375,74.587,86.985,12.834,170.52,21.413,2.7,69.55,61.045,9.55,40.6,46.14,117.65,78.454,8,55.742,0.28,59.26,33.07,39.65,11,2.72,184.25,12.45,0.81,0.6,1.4,29.49,44.25,0.09,31.85,1.66,35.752,171.1,90.112,#N/A N/A,1.129,90.88,1495,20,90.24,180.796,99.26,2.2,17.505,6.534,1.2,0.64,27.5,#N/A N/A,5.165,10,16.09,23.286,#N/A N/A,1.4,175,5.115,53.08,197,12.4,2.11,74.96,1,11.36,76.038,275,36.85,1.17,43.452,2.52,3375,4100,2.97,11.7,2.97,4.76,0.22,1,3.69,26.62,3.998,7.8,14.966,969,#N/A N/A,47.49,0.53,5.3,9,44.611,4.605,21.105,1.829,1.08,6.28,2.14,29.99,58.33,4.1586,62.03,65.199,0.85,2.033,18.32,#N/A N/A,0.23,24.2,4.99,12.54,99.73,6.15,23.645,2.65,199.11,21.126
22/04/2016,3,100.15,0.45,26.18,1.446,190.26,1.06,64.519,12,6.39,2.7,0.71,95.623,5.5,261,13.79,7.8,3.27,39.505,22.72,0.25,10.802,0.36,38.89,33.23,151.915,2.25,8.95,4.95,28.026,3.95,163.95,#N/A N/A,23.373,#N/A N/A,39.5,2,#N/A N/A,50.48,#N/A N/A,2.44,6.17,4.26,4.144,24.883,5.5,36.64,0.62,11.3,2.32,1.35,149.107,30,16.675,7,15.503,#N/A N/A,250,6.9,14.13,6.49,5.8805,1.25,10,1.18,#N/A N/A,95.77,22.7,4.8,0.45,4696,0.24,60,5.59,5.88,87.08,17.549,8.91,4.868,2.8,1.6,20.27,2.173,0.9,42.42,44.235,0.36,5.399,0.33,1.45,13.5,1.9,#N/A N/A,9,28.326,1.25,840.27,1,10.5,2.421,7,1.97,14.92,#N/A N/A,3.11,72.51,1.63,92,8.75,0.4,3.83,96.716,13.871,0.33,59.79,0.47,34.77,7.028,0.27,440,28.885,6.09,1295,1.5,64.98,16,#N/A N/A,16.73,140,4.48,2.375,74.587,86.985,12.834,170.52,21.413,2.7,69.55,61.045,9.55,40.6,46.14,117.65,78.454,8,55.742,0.28,59.26,33.07,39.65,11,2.72,184.25,12.45,0.81,0.6,1.4,29.49,44.25,0.09,31.85,1.66,35.752,171.1,90.112,#N/A N/A,1.129,90.88,1495,20,90.24,180.796,99.26,2.2,17.505,6.534,1.2,0.64,27.5,#N/A N/A,5.165,10,16.09,23.286,#N/A N/A,1.4,175,5.115,53.08,197,12.4,2.11,74.96,1,11.36,76.038,275,36.85,1.17,43.452,2.52,3375,4100,2.97,11.7,2.97,4.76,0.22,1,3.69,26.62,3.998,7.8,14.966,969,#N/A N/A,47.49,0.53,5.3,9,44.611,4.605,21.105,1.829,1.08,6.28,2.14,29.99,58.33,4.1586,62.03,65.199,0.85,2.033,18.32,#N/A N/A,0.23,24.2,4.99,12.54,99.73,6.15,23.645,2.65,199.11,21.126
21/04/2016,2.96,101.65,0.45,26.18,1.466,190.134,0.97,64.23,12,6.4,2.7,0.71,98.503,5.5,261,13.45,7.8,3.27,39.505,22.62,0.1,11.19,0.36,38.442,32.88,158.614,2.3,8.94,5.5,27.385,3.95,165.145,#N/A N/A,23.573,#N/A N/A,40.49,2,#N/A N/A,50.22,#N/A N/A,2.44,6.17,4.26,4.144,24.831,5.5,36.64,0.64,11.3,2.36,1.35,152.218,30,16.76,7,15.503,#N/A N/A,251.95,6.81,13.71,6.49,5.8805,1.25,10,1.18,#N/A N/A,95.24,22.7,4.8,0.45,4696,0.24,60,5.59,5.88,88.3,17.561,8.91,4.892,2.8,1.6,19.805,2.159,0.9,41.136,44.335,0.36,5.373,0.33,1.45,13.5,1.9,#N/A N/A,9,28,1.25,832.55,1,10.7,2.416,7,1.97,14.985,#N/A N/A,3.11,72.441,1.63,92,8.75,0.4,3.83,96.595,13.848,0.33,59.79,0.47,32.9,7.04,0.27,440,29.595,6.09,1295,1.5,64.91,16,#N/A N/A,16.78,140,4.48,2.375,73.393,87.979,12.672,155.05,21.518,2.7,67.85,62.369,9.55,40.585,46.35,117.64,78.133,8.32,56,0.41,59,32.766,39.65,11,2.826,184.25,12.3,0.81,0.6,1.4,29.41,44.25,0.08,31.9,1.66,35.358,171.1,90.696,#N/A N/A,1.129,90.88,1495,20,90.925,180.796,97.75,2.2,17.466,6.534,1.18,0.64,27.5,#N/A N/A,5.149,10,16.07,23.434,#N/A N/A,1.4,175,5.194,52.92,197,12.4,2.11,74.83,1,11.783,74.64,275,36.85,1.3,43.219,2.52,3375,4100,2.993,11.7,2.97,4.76,0.22,1.1,3.69,27.13,3.998,7.8,14.864,969,#N/A N/A,47.49,0.516,5.3,9,44.456,4.206,20.845,1.781,1.08,6.28,2.05,30,58.08,4.1586,61.778,63.935,0.85,2.034,18.41,#N/A N/A,0.23,24.201,5.11,12.54,100.047,6.15,23.37,2.65,203.61,19.7
20/04/2016,2.96,102.475,0.45,26.18,1.431,188.51,0.89,63.96,12,6.4,2.7,0.71,98.478,5.45,261,13.44,7.8,3.27,39.505,22.335,0.1,11.639,0.36,39.115,33.924,160.4,2.35,8.94,5.5,27.59,3.95,168.2,#N/A N/A,24.141,#N/A N/A,39.85,2,#N/A N/A,50.14,#N/A N/A,2.44,7.61,4.26,4.144,24.856,5.5,36.64,0.6,11.3,2.28,1.35,153.5,30,16.725,7,15.503,#N/A N/A,248.49,7.08,13.721,6.49,5.8805,1.25,10.6,1.18,#N/A N/A,94.48,22.7,4.8,0.45,4696,0.24,60,5.59,5.88,88.3,17.668,8.91,4.844,2.8,1.6,19.555,2.172,0.82,41.265,44.6,0.36,5.456,0.33,1.45,13.5,1.9,#N/A N/A,9,29.324,1.25,830.7,1,10.75,2.404,7,1.97,15.165,#N/A N/A,3.1,73.766,1.63,92,8.75,0.4,3.71,102.913,14.06,0.33,59.79,0.47,33.005,7.051,0.27,440,29.915,6.09,1295,1.5,65.91,16,#N/A N/A,16.69,140,4.48,2.395,74.228,89.131,12.421,155.05,21.369,2.7,68.75,61.49,9.54,40.55,46.05,117.63,78.07,8.32,57.175,0.41,56.32,32.808,39.65,11,3.172,184.25,12.3,0.81,0.6,1.4,29.45,44.25,0.09,31.7,1.66,35.145,171.1,92.314,#N/A N/A,1.129,88,1495,20,90.945,180.796,99.31,2,17.501,6.562,1.19,0.64,26.91,#N/A N/A,5.115,10,16.4,23.55,#N/A N/A,1.4,175,5.298,53.1,197,12.4,2.11,76.48,1,11.865,75.44,275,36.85,1.68,43.715,2.52,3312.2,3900,3.13,11.5,2.97,4.76,0.27,1.1,3.69,27.03,3.998,7.8,13.707,969,#N/A N/A,47.49,0.511,5.3,9,44.551,3.741,21.5,1.781,1.08,6.28,2.07,27.2,58.999,4.1586,61.292,65.325,0.85,2.034,18.64,#N/A N/A,0.23,23.854,6.91,12.54,100.001,6.15,23.091,2.65,203.96,18.215
19/04/2016,2.8,101.17,0.45,26.18,1.466,190.234,0.81,63.68,12,6.4,2.7,0.69,100.795,5.45,256,13.44,7.8,3.27,39.505,22.295,0.1,11.811,0.36,39.239,34.93,160.9,2.19,8.95,5.23,27.577,3.95,168.35,#N/A N/A,24.263,#N/A N/A,39.2,2,#N/A N/A,49.905,#N/A N/A,2.44,7.61,4.26,4.144,24.803,5.5,36.64,0.6,11.3,2.31,1.35,153.52,30,16.69,7,14.654,#N/A N/A,248.5,7.08,13.68,6.49,5.8805,1.25,10.6,1.18,#N/A N/A,94.37,22.7,4.8,0.45,4696,0.24,60,5.59,5.88,88.3,17.85,8.91,4.753,2.6,1.6,19.345,2.159,0.82,40.857,44.735,0.36,5.52,0.33,1.45,13.5,1.9,#N/A N/A,9,28.911,1.25,835.9,1,10.8,2.432,7,1.97,15.27,#N/A N/A,3.1,74.473,1.63,92,8.75,0.4,3.75,102.218,14.18,0.33,59.79,0.47,33.62,7.094,0.27,440,29.815,6.09,1295,1.5,66.28,16,#N/A N/A,16.29,140,4.48,2.345,74.837,89.56,12.223,155.05,21.2,2.7,69.62,61.025,9.71,40.17,46.2,117.61,76.795,8.32,57.974,0.41,55.705,32.701,39.65,11,3.198,184.25,12.3,0.81,0.6,1.4,29.69,44.25,0.09,31.94,1.66,34.235,171.1,93.193,#N/A N/A,1.129,88,1484.99,20,90.44,180.796,100.6,2,17.503,6.593,1.2,0.64,27.24,#N/A N/A,5.203,10,16.615,23.477,#N/A N/A,1.75,175,5.408,52.64,197,12.4,2.11,77.15,1,11.675,76.91,275,36.85,1.68,42.779,2.52,3312.2,3900,3.24,11.5,2.97,4.76,0.27,1.1,3.69,27.172,3.998,7.8,13.538,969,#N/A N/A,47.49,0.51,5.3,9,44.795,3.71,21.54,1.793,1.08,6.28,2.11,29.6,58.697,4.1586,59.896,66.12,0.85,2.034,18.47,#N/A N/A,0.23,23.772,6.91,12.54,99.95,6.15,22.705,2.65,202,17.962
18/04/2016,2.8,98.25,0.45,26.18,1.436,193.79,0.68,62.47,12,6.39,2.7,0.69,100.267,5.39,246.22,13.44,7.8,2.52,39.505,21.905,0.1,10.884,0.36,38.375,35.42,156.25,2.23,8.9,9.02,27.731,3.95,163.913,#N/A N/A,24.023,#N/A N/A,38.81,2.13,#N/A N/A,49.89,#N/A N/A,2.44,7.61,4.26,4.144,24.798,5.5,36.64,0.59,11.3,2.46,1.35,152.729,30,16.57,7,15.612,#N/A N/A,248.5,7.08,13.73,6.49,5.8805,1.25,10.6,1.18,#N/A N/A,92.41,22.01,4.8,0.45,4696,0.24,60,5.59,5.88,89,17.98,8.91,4.683,2.6,1.6,19.11,2.203,0.82,40.99,44.775,0.39,5.457,0.33,1.45,13.57,1.9,#N/A N/A,9,29.192,1.25,841.05,1,10.74,2.446,7,1.97,15.045,#N/A N/A,3.17,73.725,1.63,92,8.75,0.4,3.83,100.375,13.8,0.4,59.79,0.47,33.595,7.053,0.27,440,29.37,6.09,1295,1.5,62.25,16,#N/A N/A,16.63,140,4.48,2.385,68.475,87.845,11.905,155.05,21.369,2.7,70.41,60.993,9.71,40.38,46.2,117.6,77.448,8.08,58.25,0.41,55.83,32.356,39.65,11,3.154,184.25,12.47,0.81,0.6,1.41,29.7,44.25,0.09,32.44,1.66,34.359,171.1,92.754,#N/A N/A,1.129,88,1484.99,20,88.535,180.796,101.45,2,17.542,6.621,1.19,0.64,27.49,#N/A N/A,5.049,10,16.52,23.55,#N/A N/A,1.75,175,5.337,51.01,195,12.4,2.11,76.3,1,11.66,76.01,275,36.85,1.68,42.37,2.52,3312.2,4085,3.06,11.6,2.97,4.76,0.27,1.1,3.69,27.09,3.998,7.8,13.524,969,#N/A N/A,47.49,0.515,5.3,9,43.841,3.755,21.466,1.778,1.08,6.28,2.14,29.6,58.955,4.1586,60.82,65.833,0.85,2.034,18.64,#N/A N/A,0.23,23.982,6.91,12.54,98.442,6.15,22.705,2.65,205.01,17.907
17/04/2016,2.8,98.91,0.45,26.35,1.427,193.79,0.68,62.66,12,6.39,2.7,0.69,99.15,5.39,243.01,13.48,7.8,2.52,39.505,22.255,0.1,10.935,0.36,38.056,35.467,154.975,2.23,8.98,9.02,27.063,3.95,158.9,#N/A N/A,24.203,#N/A N/A,38.5,2.13,#N/A N/A,49.9,#N/A N/A,2.6,7.61,4.26,4.144,24.458,5.5,36.64,0.6,11.3,2.41,1.35,152.55,30,16.56,7,15.581,#N/A N/A,248.5,7.3,13.137,6.49,5.8805,1.25,10.1,1.18,#N/A N/A,92.235,22.01,4.8,0.45,4696,0.24,60,5.59,5.88,89,17.377,8.91,4.659,2.6,1.6,19.015,2.2,0.82,41.215,44.69,0.37,5.479,0.33,1.45,13.57,1.9,#N/A N/A,9,29.286,1.25,793.55,1,10.74,2.431,7,1.97,15.205,#N/A N/A,3.28,73.615,1.63,92,8.75,0.4,3.83,99.975,13.585,0.4,58,0.47,33.805,6.891,0.27,440,29.54,6.09,1295,1.5,62.11,16.49,#N/A N/A,16.55,140,4.48,2.305,68.929,86.791,11.835,153,21.046,2.7,70.42,60.76,9.71,39.995,45.88,117.56,77.46,8,57.717,0.41,56.519,32.463,39.65,11,3.06,172.5,12.78,0.81,0.6,1.41,29.7,44.25,0.09,32.53,1.66,33.705,171.1,93.553,#N/A N/A,1.129,90,1490,20,88.625,180.796,102.95,2,17.546,6.534,1.19,0.64,26.51,#N/A N/A,5.083,10,16.53,23.51,#N/A N/A,1.75,175,5.353,49.985,204,12.4,2.11,75.74,1,11.37,75.82,275,36.85,1.68,42.459,2.52,3312.2,4085,2.802,11.5,3.3,4.76,0.27,1.1,3.69,26.81,3.998,7.8,13.141,969,#N/A N/A,47.49,0.51,5.5,9,42.865,3.657,21.447,1.817,1.08,6.28,2.17,29.6,58.735,4.1586,61.09,65.855,0.85,2.034,18.77,#N/A N/A,0.23,24.001,6.91,12.54,97.265,6.15,22.475,2.65,203.36,17.987
16/04/2016,2.8,98.91,0.45,26.35,1.427,193.79,0.68,62.66,12,6.39,2.7,0.69,99.15,5.39,243.01,13.48,7.8,2.52,39.505,22.255,0.1,10.935,0.36,38.056,35.467,154.975,2.23,8.98,9.02,27.063,3.95,158.9,#N/A N/A,24.203,#N/A N/A,38.5,2.13,#N/A N/A,49.9,#N/A N/A,2.6,7.61,4.26,4.144,24.458,5.5,36.64,0.6,11.3,2.41,1.35,152.55,30,16.56,7,15.581,#N/A N/A,248.5,7.3,13.137,6.49,5.8805,1.25,10.1,1.18,#N/A N/A,92.235,22.01,4.8,0.45,4696,0.24,60,5.59,5.88,89,17.377,8.91,4.659,2.6,1.6,19.015,2.2,0.82,41.215,44.69,0.37,5.479,0.33,1.45,13.57,1.9,#N/A N/A,9,29.286,1.25,793.55,1,10.74,2.431,7,1.97,15.205,#N/A N/A,3.28,73.615,1.63,92,8.75,0.4,3.83,99.975,13.585,0.4,58,0.47,33.805,6.891,0.27,440,29.54,6.09,1295,1.5,62.11,16.49,#N/A N/A,16.55,140,4.48,2.305,68.929,86.791,11.835,153,21.046,2.7,70.42,60.76,9.71,39.995,45.88,117.56,77.46,8,57.717,0.41,56.519,32.463,39.65,11,3.06,172.5,12.78,0.81,0.6,1.41,29.7,44.25,0.09,32.53,1.66,33.705,171.1,93.553,#N/A N/A,1.129,90,1490,20,88.625,180.796,102.95,2,17.546,6.534,1.19,0.64,26.51,#N/A N/A,5.083,10,16.53,23.51,#N/A N/A,1.75,175,5.353,49.985,204,12.4,2.11,75.74,1,11.37,75.82,275,36.85,1.68,42.459,2.52,3312.2,4085,2.802,11.5,3.3,4.76,0.27,1.1,3.69,26.81,3.998,7.8,13.141,969,#N/A N/A,47.49,0.51,5.5,9,42.865,3.657,21.447,1.817,1.08,6.28,2.17,29.6,58.735,4.1586,61.09,65.855,0.85,2.034,18.77,#N/A N/A,0.23,24.001,6.91,12.54,97.265,6.15,22.475,2.65,203.36,17.987
15/04/2016,2.8,98.91,0.45,26.35,1.427,193.79,0.68,62.66,12,6.39,2.7,0.69,99.15,5.39,243.01,13.48,7.8,2.52,39.505,22.255,0.1,10.935,0.36,38.056,35.467,154.975,2.23,8.98,9.02,27.063,3.95,158.9,#N/A N/A,24.203,#N/A N/A,38.5,2.13,#N/A N/A,49.9,#N/A N/A,2.6,7.61,4.26,4.144,24.458,5.5,36.64,0.6,11.3,2.41,1.35,152.55,30,16.56,7,15.581,#N/A N/A,248.5,7.3,13.137,6.49,5.8805,1.25,10.1,1.18,#N/A N/A,92.235,22.01,4.8,0.45,4696,0.24,60,5.59,5.88,89,17.377,8.91,4.659,2.6,1.6,19.015,2.2,0.82,41.215,44.69,0.37,5.479,0.33,1.45,13.57,1.9,#N/A N/A,9,29.286,1.25,793.55,1,10.74,2.431,7,1.97,15.205,#N/A N/A,3.28,73.615,1.63,92,8.75,0.4,3.83,99.975,13.585,0.4,58,0.47,33.805,6.891,0.27,440,29.54,6.09,1295,1.5,62.11,16.49,#N/A N/A,16.55,140,4.48,2.305,68.929,86.791,11.835,153,21.046,2.7,70.42,60.76,9.71,39.995,45.88,117.56,77.46,8,57.717,0.41,56.519,32.463,39.65,11,3.06,172.5,12.78,0.81,0.6,1.41,29.7,44.25,0.09,32.53,1.66,33.705,171.1,93.553,#N/A N/A,1.129,90,1490,20,88.625,180.796,102.95,2,17.546,6.534,1.19,0.64,26.51,#N/A N/A,5.083,10,16.53,23.51,#N/A N/A,1.75,175,5.353,49.985,204,12.4,2.11,75.74,1,11.37,75.82,275,36.85,1.68,42.459,2.52,3312.2,4085,2.802,11.5,3.3,4.76,0.27,1.1,3.69,26.81,3.998,7.8,13.141,969,#N/A N/A,47.49,0.51,5.5,9,42.865,3.657,21.447,1.817,1.08,6.28,2.17,29.6,58.735,4.1586,61.09,65.855,0.85,2.034,18.77,#N/A N/A,0.23,24.001,6.91,12.54,97.265,6.15,22.475,2.65,203.36,17.987
14/04/2016,2.8,101.39,0.45,26.16,1.416,192.694,0.56,61.696,12,6.44,2.7,0.69,100.05,5.39,245.98,13.48,7.8,2.52,39.505,21.66,0.1,10.851,0.36,38.629,35.271,154.739,2.21,8.97,9.02,26.685,3.95,159.6,#N/A N/A,24.228,#N/A N/A,38,2.13,#N/A N/A,50.12,#N/A N/A,2.6,7.61,4.26,4.144,24.119,5.5,36.64,0.6,11.3,2.37,1.35,154.339,30,16.385,7,15.581,#N/A N/A,248.5,7.01,12.41,6.49,5.8707,1.25,10.1,0.99,#N/A N/A,92.26,22.01,4.8,0.45,4696,0.24,60,5.59,5.88,89,17.129,8.91,4.736,2.6,1.6,19.085,2.208,0.82,41.036,44.535,0.38,5.52,0.33,1.45,13.57,1.9,#N/A N/A,9,29.832,1.24,805.9,1,10.74,2.304,7,1.97,15.05,#N/A N/A,3.29,74.067,1.63,87,8.75,0.4,3.82,99.825,13.948,0.4,58,0.47,33.5,6.799,0.27,440,30.245,6.09,1295,1.5,63.06,16.49,#N/A N/A,16.495,140,4.48,2.415,69.163,87.46,12.297,153,21.043,2.7,71.12,60.737,9.71,40.323,46,117.55,78.01,8,57.999,0.41,56.49,32.585,39.65,11,3.021,172.5,12.5,0.81,0.6,1.1,29.7,44.25,0.08,32.51,1.66,33.83,171.1,93,#N/A N/A,1.129,89.99,1495,20,87.52,180.796,104.6,2,17.572,6.507,1.19,0.64,26.51,#N/A N/A,4.88,10,16.5,23.492,#N/A N/A,1.75,175,5.357,50.33,204,12.4,2.11,76.36,1,11.345,75.24,275,36.85,1.68,42.619,2.52,3312.2,4085,2.8,11.5,3.3,4.76,0.27,1.01,3.69,27.2,3.998,7.8,13.145,969,#N/A N/A,47.49,0.505,5.5,9,43.869,3.755,21.292,1.827,1.08,6.28,2.26,29.6,58.442,4.1586,61.523,66.012,0.85,2.034,18.79,#N/A N/A,0.17,23.274,6.91,12.54,98.648,6.15,23.41,2.65,203.91,18.027
13/04/2016,2.8,100.71,0.45,26.16,1.421,193.79,0.56,61.55,12,6.44,2.7,0.69,99.95,5.4,242,13.48,7.8,2.52,39.505,21.595,0.1,10.862,0.36,38.815,35.41,155.95,2.25,8.97,9.02,26.588,3.6,157.8,#N/A N/A,23.933,#N/A N/A,37.1,2.13,#N/A N/A,50.61,#N/A N/A,2.6,7.61,4.26,4.144,24.465,5.5,36.64,0.6,11.3,2.24,1.35,154.45,30,16.31,7,15.581,#N/A N/A,248.5,7.5,11.98,6.49,5.8707,1.25,10.1,1.02,#N/A N/A,92.44,22.01,4.8,0.45,4701.01,0.24,60,5.59,5.88,89,17.237,8.91,4.711,2.6,1.6,18.835,2.217,0.82,41.17,44.795,0.39,5.351,0.26,1.45,13.57,1.9,#N/A N/A,9,29.63,1.24,802,1,10.74,2.254,7,1.97,15.045,#N/A N/A,3.2,74.193,1.63,87,8.75,0.4,3.82,99.135,14.011,0.4,58,0.47,33.57,6.79,0.27,440,30.105,6.09,1295,1.5,63.03,16.49,#N/A N/A,16.88,140,4.48,2.475,67.758,86.01,12.266,153,20.907,2.7,70.91,60.42,9.7,39.95,45.95,117.49,75.88,8,58.625,0.41,55.7,32.427,39.65,11,3.023,151,12.48,0.81,0.6,1.1,29.7,44.25,0.08,32.5,1.66,33.728,171.1,96.314,#N/A N/A,1.129,93.98,1486,20,87.42,180.796,104.25,2,17.531,6.485,1.21,0.64,27.04,#N/A N/A,4.987,10,16.325,23.534,#N/A N/A,1.75,175,5.389,50.53,204,12.4,2.11,76.09,1,11.38,75.47,275,36.85,1.68,42.433,2.52,3312.2,4085,2.768,11.5,3.3,4.76,0.27,1.5,3.69,27.11,3.998,7.8,13.411,969,#N/A N/A,47.49,0.5,5.5,9,44.089,3.858,21.2,1.825,1.08,6.28,2.19,29.6,59.05,4.1586,61.03,64.855,0.85,2.034,18.73,#N/A N/A,0.17,23.222,6.91,12.54,98.994,6.15,23.375,2.65,203.91,17.489
